shoe_id,cards_remaining,dealer_up,initial_hand,dealer_final,dealer_final_value,player_final,player_final_value,actions_taken,run_count,true_count,win
818679,258,5,"[2, 3]","[5, 11, 8, 11, 10]",25,"[[2, 3, 10]]",[15],"[['H', 'S']]",-13,-2,1
818679,250,6,"[8, 10]","[6, 3, 6, 10]",25,"[[8, 10]]",[18],[['S']],-14,-2,1
818679,244,4,"[10, 6]","[4, 6, 10]",20,"[[10, 6]]",[16],[['S']],-13,-2,-1
818679,239,10,"[11, 11]","[10, 5, 4]",19,"[[11, 2], [11, 4]]","[13, 15]","[['P'], []]",-12,-2,-2
818679,232,6,"[2, 4]","[6, 3, 4, 9]",22,"[[2, 4, 6]]",[12],"[['H', 'S']]",-11,-2,1
818679,225,4,"[9, 11]","[4, 4, 10]",18,"[[9, 11]]",[20],[['S']],-5,-1,1
818679,220,3,"[8, 9]","[3, 2, 10, 5]",20,"[[8, 9]]",[17],[['S']],-5,-1,-1
818679,214,9,"[10, 3]","[9, 3, 8]",20,"[[10, 3, 9]]",[22],[['H']],-3,0,-1
818679,208,7,"[10, 11]","[7, 7, 4]",18,"[[10, 11]]",['BJ'],[['S']],-2,0,1.5
818679,203,11,"[10, 8]","[11, 10]",BJ,"[[10, 8]]",[18],[['N']],-3,0,-1
818679,199,5,"[6, 5]","[5, 2, 10]",17,"[[6, 5, 6]]",[17],[['D']],-6,-1,0
818679,193,6,"[7, 8]","[6, 10, 3]",19,"[[7, 8]]",[15],[['S']],-2,0,-1
818679,188,4,"[5, 11]","[4, 10, 10]",24,"[[5, 11, 2]]",[18],[['D']],-1,0,2
818679,182,7,"[6, 11]","[7, 10]",17,"[[6, 11, 2]]",[19],"[['H', 'S']]",-1,0,1
818679,177,2,"[3, 3]","[2, 11, 10, 3, 10]",26,"[[3, 9, 2], [3, 7, 10]]","[14, 20]","[['P', 'H', 'S'], ['D']]",-1,0,3
818679,166,5,"[9, 5]","[5, 8, 11, 4]",18,"[[9, 5]]",[14],[['S']],0,0,-1
818679,160,5,"[10, 9]","[5, 10, 6]",21,"[[10, 9]]",[19],[['S']],2,0,-1
818679,155,6,"[4, 10]","[6, 3, 10]",19,"[[4, 10]]",[14],[['S']],2,0,-1
818679,150,10,"[10, 9]","[10, 5, 7]",22,"[[10, 9]]",[19],[['S']],3,1,1
818679,145,10,"[7, 4]","[10, 6, 4]",20,"[[7, 4, 5]]",[16],[['D']],2,0,-2
818679,139,10,"[3, 4]","[10, 10]",20,"[[3, 4, 10]]",[17],"[['H', 'S']]",5,1,-1
818679,134,5,"[2, 10]","[5, 8, 2, 10]",25,"[[2, 10]]",[12],[['S']],4,1,1
818679,128,5,"[8, 10]","[5, 7, 10]",22,"[[8, 10]]",[18],[['S']],5,2,1
818679,123,11,"[5, 2]","[11, 2, 5]",18,"[[5, 2, 10]]",[17],"[['N', 'H', 'S']]",4,1,-1
818679,117,2,"[8, 10]","[2, 6, 10]",18,"[[8, 10]]",[18],[['S']],6,2,0
818679,112,7,"[7, 10]","[7, 4, 11, 8]",20,"[[7, 10]]",[17],[['S']],6,2,-1
818679,106,8,"[10, 5]","[8, 9]",17,"[[10, 5, 10]]",[25],[['H']],5,2,-1
818679,101,5,"[5, 10]","[5, 2, 8, 9]",24,"[[5, 10]]",[15],[['S']],4,2,1
818679,95,10,"[9, 8]","[10, 7]",17,"[[9, 8]]",[17],[['S']],6,3,0
818679,91,6,"[8, 10]","[6, 4, 11]",21,"[[8, 10]]",[18],[['S']],5,2,-1
818679,86,7,"[2, 10]","[7, 8, 10]",25,"[[2, 10, 10]]",[22],[['H']],5,3,-1
818679,80,2,"[10, 7]","[2, 4, 3, 10]",19,"[[10, 7]]",[17],[['S']],3,1,-1
818680,416,10,"[10, 10]","[10, 6, 7]",23,"[[10, 10]]",[20],[['S']],0,0,1
818680,411,10,"[4, 8]","[10, 10]",20,"[[4, 8, 6]]",[18],"[['H', 'S']]",-2,0,-1
818680,406,9,"[7, 4]","[9, 10]",19,"[[7, 4, 2]]",[13],[['D']],-2,0,-2
818680,401,2,"[4, 3]","[2, 10, 2, 10]",24,"[[4, 3, 10]]",[17],"[['H', 'S']]",-1,0,1
818680,394,10,"[2, 8]","[10, 9]",19,"[[2, 8, 10]]",[20],"[['H', 'S']]",0,0,1
818680,389,9,"[10, 7]","[9, 10]",19,"[[10, 7]]",[17],[['S']],-1,0,-1
818680,385,8,"[8, 2]","[8, 8, 3]",19,"[[8, 2, 10]]",[20],[['D']],-3,0,2
818680,379,10,"[9, 3]","[10, 5, 7]",22,"[[9, 3, 11, 2, 3]]",[18],"[['H', 'H', 'H', 'S']]",-2,0,1
818680,371,9,"[10, 7]","[9, 10]",19,"[[10, 7]]",[17],[['S']],0,0,-1
818680,367,3,"[7, 7]","[3, 5, 3, 10]",21,"[[7, 9], [7, 10]]","[16, 17]","[['P', 'S'], ['S']]",-2,0,-2
818680,359,10,"[4, 10]","[10, 10]",20,"[[4, 10, 3]]",[17],"[['H', 'S']]",-1,0,-1
818680,354,10,"[4, 10]","[10, 11]",BJ,"[[4, 10]]",[14],[[]],-2,0,-1
818680,350,3,"[7, 5]","[3, 10, 3, 5]",21,"[[7, 5, 4]]",[16],"[['H', 'S']]",-4,0,-1
818680,343,5,"[5, 3]","[5, 10, 3]",18,"[[5, 3, 10]]",[18],"[['H', 'S']]",0,0,0
818680,337,11,"[3, 11]","[11, 7]",18,"[[3, 11, 9, 7]]",[20],"[['N', 'H', 'H', 'S']]",2,0,1
818680,331,3,"[4, 6]","[3, 10, 10]",23,"[[4, 6, 10]]",[20],[['D']],1,0,2
818680,325,7,"[6, 2]","[7, 10]",17,"[[6, 2, 8, 6]]",[22],"[['H', 'H']]",1,0,-1
818680,319,10,"[10, 4]","[10, 11]",BJ,"[[10, 4]]",[14],[[]],3,0,-1
818680,315,3,"[10, 10]","[3, 10, 8]",21,"[[10, 10]]",[20],[['S']],1,0,-1
818680,310,4,"[7, 9]","[4, 11, 10, 8]",23,"[[7, 9]]",[16],[['S']],-1,0,1
818680,304,6,"[5, 10]","[6, 8, 6]",20,"[[5, 10]]",[15],[['S']],-2,0,-1
818680,299,4,"[5, 11]","[4, 7, 10]",21,"[[5, 11, 2]]",[18],[['D']],0,0,-2
818680,293,10,"[7, 9]","[10, 3, 4]",17,"[[7, 9]]",[16],[['R']],1,0,-0.5
818680,288,11,"[11, 5]","[11, 9]",20,"[[11, 5, 2, 7, 5]]",[20],"[['N', 'H', 'H', 'H', 'S']]",2,0,0
818680,281,3,"[10, 5]","[3, 8, 6]",17,"[[10, 5]]",[15],[['S']],3,0,-1
818680,276,9,"[5, 8]","[9, 6, 2]",17,"[[5, 8, 6]]",[19],"[['H', 'S']]",5,0,1
818680,270,10,"[8, 6]","[10, 4, 7]",21,"[[8, 6, 5]]",[19],"[['H', 'S']]",9,1,-1
818680,264,9,"[5, 5]","[9, 5, 10]",24,"[[5, 5, 9]]",[19],[['D']],11,2,2
818680,258,10,"[2, 5]","[10, 7]",17,"[[2, 5, 2, 2, 4, 8]]",[23],"[['H', 'H', 'H', 'H']]",13,2,-1
818680,250,10,"[8, 2]","[10, 10]",20,"[[8, 2, 8]]",[18],"[['H', 'S']]",17,3,-1
818680,245,11,"[9, 7]","[11, 5, 4]",20,"[[9, 7]]",[16],"[['N', 'R']]",16,3,-0.5
818680,240,10,"[10, 5]","[10, 2, 2, 5]",19,"[[10, 5]]",[15],[['R']],17,3,-0.5
818680,234,10,"[6, 10]","[10, 2, 4, 8]",24,"[[6, 10]]",[16],[['R']],19,4,-0.5
818680,228,7,"[10, 8]","[7, 11]",18,"[[10, 8]]",[18],[['S']],20,4,0
818680,224,6,"[10, 8]","[6, 9, 10]",25,"[[10, 8]]",[18],[['S']],18,4,1
818680,219,7,"[4, 10]","[7, 4, 3, 10]",24,"[[4, 10, 10]]",[24],[['H']],17,4,-1
818680,212,6,"[10, 2]","[6, 10, 4]",20,"[[10, 2]]",[12],[['S']],17,4,-1
818680,207,10,"[10, 6]","[10, 7]",17,"[[10, 6]]",[16],[['R']],18,4,-0.5
818680,203,11,"[6, 9]","[11, 6, 10]",17,"[[6, 9]]",[15],"[['N', 'R']]",17,4,-0.5
818680,198,6,"[6, 10]","[6, 7, 9]",22,"[[6, 10]]",[16],[['S']],17,4,1
818680,193,8,"[3, 7]","[8, 7, 10]",25,"[[3, 7, 6]]",[16],[['D']],18,4,2
818680,187,5,"[8, 11]","[5, 8, 10]",23,"[[8, 11]]",[19],[['S']],19,5,1
818680,182,10,"[10, 10]","[10, 4, 2, 10]",26,"[[10, 10]]",[20],[['S']],18,5,1
818680,176,7,"[10, 3]","[7, 10]",17,"[[10, 3, 3, 5]]",[21],"[['H', 'H', 'S']]",16,4,1
818680,170,11,"[7, 11]","[11, 10]",BJ,"[[7, 11]]",[18],[['N']],17,5,-1
818680,166,9,"[3, 4]","[9, 10]",19,"[[3, 4, 10]]",[17],"[['H', 'S']]",14,4,-1
818680,161,5,"[10, 3]","[5, 6, 11, 4, 10]",26,"[[10, 3]]",[13],[['S']],14,4,1
818680,154,4,"[10, 3]","[4, 5, 9]",18,"[[10, 3]]",[13],[['S']],15,5,-1
818680,149,6,"[3, 10]","[6, 10, 9]",25,"[[3, 10]]",[13],[['S']],17,5,1
818680,144,7,"[5, 5]","[7, 10]",17,"[[5, 5, 10]]",[20],[['D']],17,6,2
818680,139,6,"[9, 11]","[6, 8, 4]",18,"[[9, 11]]",[20],[['S']],17,6,1
818680,134,7,"[10, 9]","[7, 10]",17,"[[10, 9]]",[19],[['S']],18,6,1
818680,130,2,"[11, 10]","[2, 11, 3, 10, 8]",24,"[[11, 10]]",['BJ'],[['S']],16,6,1.5
818680,123,7,"[10, 10]","[7, 10]",17,"[[10, 10]]",[20],[['S']],14,5,1
818680,119,9,"[10, 10]","[9, 8]",17,"[[10, 10]]",[20],[['S']],11,4,1
818680,115,2,"[5, 10]","[2, 2, 11, 9, 6]",20,"[[5, 10]]",[15],[['S']],9,4,-1
818680,108,10,"[5, 8]","[10, 6, 10]",26,"[[5, 8, 10]]",[23],[['H']],11,5,-1
818680,102,5,"[10, 9]","[5, 10, 2]",17,"[[10, 9]]",[19],[['S']],10,5,1
818680,97,11,"[8, 10]","[11, 11, 2, 4]",18,"[[8, 10]]",[18],"[['N', 'S']]",10,5,0
818680,91,10,"[8, 10]","[10, 10]",20,"[[8, 10]]",[18],[['S']],9,5,-1
818680,87,8,"[4, 6]","[8, 9]",17,"[[4, 6, 6]]",[16],[['D']],6,3,-2
818680,82,10,"[10, 9]","[10, 3, 6]",19,"[[10, 9]]",[19],[['S']],9,5,0
818681,416,8,"[9, 4]","[8, 6, 5]",19,"[[9, 4, 10]]",[23],[['H']],0,0,-1
818681,410,10,"[2, 10]","[10, 6, 10]",26,"[[2, 10, 2, 10]]",[24],"[['H', 'H']]",2,0,-1
818681,403,2,"[9, 11]","[2, 6, 9]",17,"[[9, 11]]",[20],[['S']],1,0,1
818681,398,4,"[9, 7]","[4, 5, 11]",20,"[[9, 7]]",[16],[['S']],2,0,-1
818681,393,10,"[10, 11]","[10, 10]",20,"[[10, 11]]",['BJ'],[['S']],3,0,1.5
818681,389,11,"[10, 2]","[11, 10]",BJ,"[[10, 2]]",[12],[['N']],-1,0,-1
818681,385,6,"[6, 4]","[6, 9, 10]",25,"[[6, 4, 7]]",[17],[['D']],-3,0,2
818681,379,2,"[2, 8]","[2, 10, 10]",22,"[[2, 8, 5]]",[15],[['D']],-1,0,2
818681,373,2,"[4, 2]","[2, 3, 2, 10]",17,"[[4, 2, 7]]",[13],"[['H', 'S']]",0,0,-1
818681,366,9,"[10, 8]","[9, 4, 8]",21,"[[10, 8]]",[18],[['S']],4,0,-1
818681,361,8,"[10, 10]","[8, 8, 8]",24,"[[10, 10]]",[20],[['S']],4,0,1
818681,356,6,"[6, 7]","[6, 10, 10]",26,"[[6, 7]]",[13],[['S']],2,0,1
818681,351,11,"[10, 10]","[11, 10]",BJ,"[[10, 10]]",[20],[['N']],2,0,-1
818681,347,9,"[8, 10]","[9, 4, 5]",18,"[[8, 10]]",[18],[['S']],-2,0,0
818681,342,10,"[10, 8]","[10, 4, 2, 10]",26,"[[10, 8]]",[18],[['S']],-1,0,1
818681,336,9,"[7, 11]","[9, 5, 10]",24,"[[7, 11, 5, 6]]",[19],"[['H', 'H', 'S']]",-2,0,1
818681,329,7,"[10, 10]","[7, 10]",17,"[[10, 10]]",[20],[['S']],-1,0,1
818681,325,10,"[10, 8]","[10, 10]",20,"[[10, 8]]",[18],[['S']],-4,0,-1
818681,321,6,"[10, 10]","[6, 10, 10]",26,"[[10, 10]]",[20],[['S']],-7,-1,1
818681,316,11,"[6, 9]","[11, 5, 7, 9]",22,"[[6, 9]]",[15],"[['N', 'R']]",-10,-1,-0.5
818681,310,7,"[10, 10]","[7, 11]",18,"[[10, 10]]",[20],[['S']],-9,-1,1
818681,306,10,"[5, 7]","[10, 4, 5]",19,"[[5, 7, 6]]",[18],"[['H', 'S']]",-12,-2,-1
818681,300,7,"[3, 9]","[7, 4, 4, 10]",25,"[[3, 9, 11, 10]]",[23],"[['H', 'H']]",-9,-1,-1
818681,292,10,"[2, 8]","[10, 11]",BJ,"[[2, 8]]",[10],[[]],-9,-1,-1
818681,288,4,"[10, 10]","[4, 8, 8]",20,"[[10, 10]]",[20],[['S']],-10,-1,0
818681,283,6,"[5, 3]","[6, 10, 9]",25,"[[5, 3, 6]]",[14],"[['H', 'S']]",-11,-2,1
818681,277,8,"[10, 10]","[8, 8, 7]",23,"[[10, 10]]",[20],[['S']],-8,-1,1
818681,272,5,"[5, 3]","[5, 3, 10]",18,"[[5, 3, 11]]",[19],"[['H', 'S']]",-10,-1,1
818681,266,10,"[6, 6]","[10, 3, 10]",23,"[[6, 6, 5]]",[17],"[['H', 'S']]",-8,-1,1
818681,260,10,"[10, 9]","[10, 2, 7]",19,"[[10, 9]]",[19],[['S']],-6,-1,0
818681,255,4,"[11, 9]","[4, 6, 9]",19,"[[11, 9]]",[20],[['S']],-7,-1,1
818681,250,10,"[2, 5]","[10, 5, 10]",25,"[[2, 5, 10]]",[17],"[['H', 'S']]",-6,-1,1
818681,244,10,"[10, 10]","[10, 8]",18,"[[10, 10]]",[20],[['S']],-6,-1,1
818681,240,4,"[10, 10]","[4, 6, 3, 7]",20,"[[10, 10]]",[20],[['S']],-9,-1,0
818681,234,9,"[10, 10]","[9, 2, 10]",21,"[[10, 10]]",[20],[['S']],-8,-1,-1
818681,229,10,"[10, 6]","[10, 10]",20,"[[10, 6]]",[16],[['R']],-10,-2,-0.5
818681,225,11,"[2, 10]","[11, 2, 2, 7, 10]",22,"[[2, 10, 6]]",[18],"[['N', 'H', 'S']]",-12,-2,1
818681,217,3,"[3, 5]","[3, 10, 8]",21,"[[3, 5, 3, 10]]",[21],"[['H', 'H', 'S']]",-11,-2,0
818681,210,10,"[9, 2]","[10, 3, 4]",17,"[[9, 2, 10]]",[21],[['D']],-9,-2,2
818681,204,10,"[3, 4]","[10, 5, 8]",23,"[[3, 4, 10]]",[17],"[['H', 'S']]",-8,-2,1
818681,198,10,"[10, 4]","[10, 10]",20,"[[10, 4, 8]]",[22],[['H']],-7,-1,-1
818681,193,9,"[6, 6]","[9, 5, 3]",17,"[[6, 6, 10]]",[22],[['H']],-9,-2,-1
818681,187,5,"[10, 10]","[5, 10, 7]",22,"[[10, 10]]",[20],[['S']],-6,-1,1
818681,182,2,"[10, 8]","[2, 3, 10, 9]",24,"[[10, 8]]",[18],[['S']],-8,-2,1
818681,176,4,"[4, 10]","[4, 10, 6]",20,"[[4, 10]]",[14],[['S']],-8,-2,-1
818681,171,2,"[11, 11]","[2, 10, 10]",22,"[[11, 4], [11, 7]]","[15, 18]","[['P'], []]",-7,-2,2
818681,164,10,"[11, 4]","[10, 6, 5]",21,"[[11, 4, 10, 10]]",[25],"[['H', 'H']]",-9,-2,-1
818681,157,11,"[3, 11]","[11, 5, 10, 2]",18,"[[3, 11, 11, 9, 10]]",[24],"[['N', 'H', 'H', 'H']]",-10,-3,-1
818681,148,9,"[7, 7]","[9, 10]",19,"[[7, 7, 7]]",[21],"[['H', 'S']]",-12,-4,1
818681,143,8,"[6, 8]","[8, 5, 10]",23,"[[6, 8, 9]]",[23],[['H']],-13,-4,-1
818681,137,10,"[10, 11]","[10, 9]",19,"[[10, 11]]",['BJ'],[['S']],-12,-4,1.5
818681,133,11,"[3, 7]","[11, 4, 7, 10]",22,"[[3, 7, 5, 6]]",[21],"[['N', 'H', 'H', 'S']]",-15,-5,1
818681,125,8,"[7, 11]","[8, 7, 2]",17,"[[7, 11]]",[18],[['S']],-13,-5,1
818681,120,7,"[10, 4]","[7, 4, 3, 10]",24,"[[10, 4, 10]]",[24],[['H']],-13,-5,-1
818681,113,3,"[10, 3]","[3, 2, 11, 10, 4]",20,"[[10, 3]]",[13],[['S']],-13,-5,-1
818681,106,9,"[5, 8]","[9, 6, 3]",18,"[[5, 8, 10]]",[23],[['H']],-12,-5,-1
818681,100,10,"[8, 6]","[10, 4, 8]",22,"[[8, 6, 6]]",[20],"[['H', 'S']]",-10,-5,1
818681,94,2,"[7, 3]","[2, 9, 10]",21,"[[7, 3, 8]]",[18],[['D']],-8,-4,-2
818681,88,3,"[6, 10]","[3, 3, 10, 4]",20,"[[6, 10]]",[16],[['S']],-7,-4,-1
818681,82,2,"[5, 11]","[2, 10, 2, 10]",24,"[[5, 11, 11, 11]]",[18],"[['H', 'H', 'S']]",-5,-3,1
818682,416,6,"[4, 10]","[6, 7, 10]",23,"[[4, 10]]",[14],[['S']],-1,0,1
818682,411,5,"[4, 10]","[5, 11, 4]",20,"[[4, 10]]",[14],[['S']],-1,0,-1
818682,406,10,"[2, 10]","[10, 11]",BJ,"[[2, 10]]",[12],[[]],0,0,-1
818682,402,6,"[11, 2]","[6, 10, 6]",22,"[[11, 2, 9]]",[12],[['D']],-2,0,2
818682,396,10,"[11, 10]","[10, 10]",20,"[[11, 10]]",['BJ'],[['S']],-1,0,1.5
818682,392,8,"[6, 3]","[8, 8, 10]",26,"[[6, 3, 10]]",[19],"[['H', 'S']]",-5,0,1
818682,386,10,"[5, 3]","[10, 7]",17,"[[5, 3, 4, 8]]",[20],"[['H', 'H', 'S']]",-5,0,1
818682,380,4,"[11, 11]","[4, 9, 4]",17,"[[11, 8], [11, 5]]","[19, 16]","[['P'], []]",-3,0,0
818682,373,11,"[10, 10]","[11, 10]",BJ,"[[10, 10]]",[20],[['N']],-2,0,-1
818682,369,10,"[8, 10]","[10, 11]",BJ,"[[8, 10]]",[18],[[]],-6,0,-1
818682,365,10,"[7, 4]","[10, 9]",19,"[[7, 4, 10]]",[21],[['D']],-9,-1,2
818682,360,8,"[10, 3]","[8, 4, 10]",22,"[[10, 3, 4]]",[17],"[['H', 'S']]",-10,-1,1
818682,354,11,"[10, 10]","[11, 6, 10]",17,"[[10, 10]]",[20],"[['N', 'S']]",-9,-1,1
818682,349,4,"[2, 7]","[4, 11, 8, 10]",23,"[[2, 7, 8]]",[17],[['D']],-12,-1,2
818682,342,2,"[11, 10]","[2, 6, 2, 9]",19,"[[11, 10]]",['BJ'],[['S']],-12,-1,1.5
818682,336,4,"[9, 3]","[4, 10, 11, 5]",20,"[[9, 3]]",[12],[['S']],-11,-1,-1
818682,330,10,"[8, 10]","[10, 10]",20,"[[8, 10]]",[18],[['S']],-10,-1,-1
818682,326,10,"[10, 5]","[10, 4, 10]",24,"[[10, 5]]",[15],[['R']],-13,-2,-0.5
818682,321,9,"[10, 3]","[9, 4, 5]",18,"[[10, 3, 6]]",[19],"[['H', 'S']]",-14,-2,1
818682,315,4,"[8, 7]","[4, 11, 10, 10]",25,"[[8, 7]]",[15],[['S']],-11,-1,1
818682,309,4,"[10, 9]","[4, 10, 10]",24,"[[10, 9]]",[19],[['S']],-13,-2,1
818682,304,7,"[5, 9]","[7, 10]",17,"[[5, 9, 11, 5]]",[20],"[['H', 'H', 'S']]",-15,-2,1
818682,298,5,"[10, 7]","[5, 7, 10]",22,"[[10, 7]]",[17],[['S']],-15,-2,1
818682,293,10,"[3, 2]","[10, 2, 6]",18,"[[3, 2, 10, 3]]",[18],"[['H', 'H', 'S']]",-16,-2,0
818682,286,3,"[9, 2]","[3, 4, 9, 8]",24,"[[9, 2, 10]]",[21],[['D']],-13,-2,2
818682,279,7,"[6, 4]","[7, 6, 10]",23,"[[6, 4, 2]]",[12],[['D']],-11,-2,2
818682,273,10,"[10, 8]","[10, 6, 8]",24,"[[10, 8]]",[18],[['S']],-8,-1,1
818682,268,11,"[6, 2]","[11, 9]",20,"[[6, 2, 8, 10]]",[26],"[['N', 'H', 'H']]",-9,-1,-1
818682,262,11,"[2, 10]","[11, 2, 8]",21,"[[2, 10, 10]]",[22],"[['N', 'H']]",-9,-1,-1
818682,256,9,"[10, 3]","[9, 3, 11, 2, 8]",23,"[[10, 3, 10]]",[23],[['H']],-10,-2,-1
818682,248,10,"[10, 9]","[10, 4, 10]",24,"[[10, 9]]",[19],[['S']],-10,-2,1
818682,243,6,"[3, 2]","[6, 11, 2]",19,"[[3, 2, 7]]",[12],"[['H', 'S']]",-12,-2,-1
818682,237,10,"[7, 3]","[10, 7]",17,"[[7, 3, 10]]",[20],"[['H', 'S']]",-9,-1,1
818682,232,10,"[8, 10]","[10, 10]",20,"[[8, 10]]",[18],[['S']],-10,-2,-1
818682,228,3,"[9, 10]","[3, 10, 4]",17,"[[9, 10]]",[19],[['S']],-13,-2,1
818682,223,10,"[5, 10]","[10, 3, 6]",19,"[[5, 10]]",[15],[['R']],-13,-3,-0.5
818682,218,10,"[2, 9]","[10, 10]",20,"[[2, 9, 2]]",[13],[['D']],-12,-2,-2
818682,213,8,"[7, 8]","[8, 10]",18,"[[7, 8, 7]]",[22],[['H']],-12,-2,-1
818682,208,6,"[9, 9]","[6, 6, 9]",21,"[[9, 3], [9, 10]]","[12, 19]","[['P', 'S'], ['S']]",-13,-3,-2
818682,201,9,"[10, 9]","[9, 4, 3, 3]",19,"[[10, 9]]",[19],[['S']],-11,-2,0
818682,195,7,"[3, 6]","[7, 6, 2, 10]",25,"[[3, 6, 7, 10]]",[26],"[['H', 'H']]",-9,-2,-1
818682,187,10,"[2, 7]","[10, 8]",18,"[[2, 7, 2, 2, 4]]",[17],"[['H', 'H', 'H', 'S']]",-7,-1,-1
818682,180,5,"[4, 5]","[5, 10, 10]",25,"[[4, 5, 10]]",[19],[['D']],-4,-1,2
818682,174,9,"[8, 5]","[9, 8]",17,"[[8, 5, 5]]",[18],"[['H', 'S']]",-4,-1,1
818682,169,10,"[10, 5]","[10, 11]",BJ,"[[10, 5]]",[15],[[]],-2,0,-1
818682,165,7,"[10, 7]","[7, 10]",17,"[[10, 7]]",[17],[['S']],-4,-1,0
818682,161,6,"[3, 10]","[6, 10, 10]",26,"[[3, 10]]",[13],[['S']],-6,-1,1
818682,156,10,"[7, 6]","[10, 3, 10]",23,"[[7, 6, 4]]",[17],"[['H', 'S']]",-7,-2,1
818682,150,7,"[6, 5]","[7, 8, 6]",21,"[[6, 5, 10]]",[21],[['D']],-6,-2,0
818682,144,11,"[10, 8]","[11, 7]",18,"[[10, 8]]",[18],"[['N', 'S']]",-4,-1,0
818682,140,8,"[6, 11]","[8, 7, 3]",18,"[[6, 11, 11]]",[18],"[['H', 'S']]",-6,-2,0
818682,134,3,"[6, 10]","[3, 5, 6, 11, 9]",24,"[[6, 10]]",[16],[['S']],-6,-2,1
818682,127,10,"[5, 2]","[10, 3, 5]",18,"[[5, 2, 11, 2]]",[20],"[['H', 'H', 'S']]",-4,-1,1
818682,120,10,"[10, 10]","[10, 6, 10]",26,"[[10, 10]]",[20],[['S']],-1,0,1
818682,115,2,"[3, 9]","[2, 10, 10]",22,"[[3, 9, 9]]",[21],"[['H', 'S']]",-4,-1,1
818682,109,2,"[10, 4]","[2, 10, 9]",21,"[[10, 4]]",[14],[['S']],-4,-1,-1
818682,104,10,"[2, 6]","[10, 10]",20,"[[2, 6, 2, 8]]",[18],"[['H', 'H', 'S']]",-4,-2,-1
818682,98,5,"[6, 10]","[5, 10, 9]",24,"[[6, 10]]",[16],[['S']],-3,-1,1
818682,93,10,"[10, 10]","[10, 9]",19,"[[10, 10]]",[20],[['S']],-3,-1,1
818682,89,9,"[11, 10]","[9, 5, 7]",21,"[[11, 10]]",['BJ'],[['S']],-6,-3,1.5
818682,84,10,"[9, 5]","[10, 4, 5]",19,"[[9, 5, 8]]",[22],[['H']],-7,-4,-1
818683,416,8,"[8, 9]","[8, 9]",17,"[[8, 9]]",[17],[['S']],1,0,0
818683,412,6,"[10, 2]","[6, 3, 3, 8]",20,"[[10, 2]]",[12],[['S']],1,0,-1
818683,406,2,"[7, 9]","[2, 10, 10]",22,"[[7, 9]]",[16],[['S']],4,0,1
818683,401,10,"[2, 4]","[10, 11]",BJ,"[[2, 4]]",[6],[[]],3,0,-1
818683,397,8,"[10, 10]","[8, 5, 11, 10]",24,"[[10, 10]]",[20],[['S']],3,0,1
818683,391,6,"[10, 3]","[6, 4, 10]",20,"[[10, 3]]",[13],[['S']],0,0,-1
818683,386,3,"[10, 3]","[3, 7, 11]",21,"[[10, 3]]",[13],[['S']],1,0,-1
818683,381,10,"[10, 10]","[10, 6, 10]",26,"[[10, 10]]",[20],[['S']],1,0,1
818683,376,2,"[3, 2]","[2, 7, 7, 10]",26,"[[3, 2, 8]]",[13],"[['H', 'S']]",-2,0,1
818683,369,10,"[7, 2]","[10, 7]",17,"[[7, 2, 9]]",[18],"[['H', 'S']]",0,0,1
818683,364,6,"[6, 10]","[6, 9, 2]",17,"[[6, 10]]",[16],[['S']],0,0,-1
818683,359,3,"[10, 2]","[3, 3, 10, 10]",26,"[[10, 2, 10]]",[22],[['H']],2,0,-1
818683,352,5,"[7, 10]","[5, 10, 5]",20,"[[7, 10]]",[17],[['S']],1,0,-1
818683,347,5,"[6, 5]","[5, 6, 8]",19,"[[6, 5, 8]]",[19],[['D']],1,0,0
818683,341,4,"[6, 6]","[4, 3, 5, 7]",19,"[[6, 10], [6, 10]]","[16, 16]","[['P', 'S'], ['S']]",5,0,-2
818683,333,10,"[8, 3]","[10, 10]",20,"[[8, 3, 10]]",[21],[['D']],8,1,2
818683,328,5,"[9, 6]","[5, 10, 9]",24,"[[9, 6]]",[15],[['S']],6,0,1
818683,323,10,"[4, 10]","[10, 3, 9]",22,"[[4, 10, 10]]",[24],[['H']],7,1,-1
818683,317,6,"[10, 10]","[6, 10, 10]",26,"[[10, 10]]",[20],[['S']],6,0,1
818683,312,3,"[2, 8]","[3, 10, 9]",22,"[[2, 8, 7]]",[17],[['D']],3,0,2
818683,306,5,"[8, 7]","[5, 8, 10]",23,"[[8, 7]]",[15],[['S']],4,0,1
818683,301,4,"[11, 10]","[4, 9, 6]",19,"[[11, 10]]",['BJ'],[['S']],4,0,1.5
818683,296,10,"[5, 5]","[10, 8]",18,"[[5, 5, 11]]",[21],"[['H', 'S']]",4,0,1
818683,291,8,"[8, 10]","[8, 6, 3]",17,"[[8, 10]]",[18],[['S']],4,0,1
818683,286,10,"[5, 10]","[10, 4, 7]",21,"[[5, 10]]",[15],[['R']],5,0,-0.5
818683,281,10,"[6, 9]","[10, 7]",17,"[[6, 9]]",[15],[['R']],5,0,-0.5
818683,277,2,"[10, 10]","[2, 7, 3, 10]",22,"[[10, 10]]",[20],[['S']],5,0,1
818683,271,3,"[10, 11]","[3, 8, 10]",21,"[[10, 11]]",['BJ'],[['S']],4,0,1.5
818683,266,10,"[10, 6]","[10, 4, 10]",24,"[[10, 6]]",[16],[['R']],2,0,-0.5
818683,261,4,"[3, 10]","[4, 2, 7, 7]",20,"[[3, 10]]",[13],[['S']],1,0,-1
